,CUST_ID,CUST_TYPE,CUST_NAME
2342,3457,1, Fermoplast
2343,3461,1,PROCOP
2344,3464,1,APEF
2345,3465,1,TRANSPARTNERS
2346,3471,1,SKY MED
2347,3474,1,HAMMAM SECRETS
2348,3476,1,MTM CONFECTION
2349,3534,1,MIEUX ENTENDRE
2350,3547,1,RESIDENCES DAR SAADA
2351,3551,1,BOLLORE TRANSPORT ET LOGISTICS
2352,3565,1,DAR EL HAJ ALI BABA
2353,3586,1,CDG CAPITAL PRIVATE EQUITY
2354,3631,1,Myriam BOUAIDA
2355,3632,1,NABIL BELHAJ
2356,3421,1,ZODIAC AEROSPACE
2357,3433,1,JK SYSTEMS
2358,3434,1,DATA BUSINESS ET MARKETING
2359,3437,1,ATELIA 
2360,3442,1,AS PLANET
2361,3443,1,JIULY COF
2362,3458,1,FERMOPLAST
2363,3459,1,PROCOP
2364,3524,1,SB INGREDIENTS
2365,3526,1,CENTRE CULTUREL SAOUDIEN
2366,3527,1,CHAMBRE DES REPRESENTANTS DU MAROC
2367,3532,1,SCINS 
2368,3535,1,MIDI PEINTURE
2369,3538,1,SOCIETE TANGEROISE DES EQUIPEMENTS DE PROCESS 
2370,3543,1,CHEZ MONSIEUR MICHELIN
2371,3545,1,EL AMRI FATIMA
2372,3591,1,sigma diagnostic
2373,3596,1,AFRELEC
2374,3604,1,Fruit Of The Loom Textile 
2375,3609,1,GLOBAL FREIGHT LOGISTICS
2376,3614,1,SOUSS LUBRIFIANTES
2377,3625,1,CAFTAN EN LIGNE
2378,3626,1,CHABI CHIC 
2379,3633,1,PHOTOLIFE
2380,3643,1,OTHMANE KATFI
2381,3671,1,SAORI MIKI
2382,3677,1,HERNEG INTERNATIONAL
2383,3692,1,TECHNILUX 
2384,3694,1,TARAZA
2385,3695,1,CB LOGISTICS
2386,3699,1,MAROUANE HAJOUJI
2387,3700,1,OPHTALENS
2388,3701,1,SLS
2389,3706,1,OREO HOME
2390,3710,1,DROBEN ENERG
2391,3721,1,DOGA  FZ
2392,3730,1,AMB Espagne-Dpt de l´Emploi et des Affaires Sociales Département d'emploi
2393,3733,1,SIMON HOLDING MAROC
2394,3749,1,MASSARI YOUNESS
2395,3780,1,ARAMEX
2396,3782,1,BOOLY SERVICES
2397,3783,1,JNOUN STUDIO
2398,3784,1,TCE PARTNERS
2399,3787,1,HAYAT IDRISSI
2400,3788,1,MICRO HOUSE
2401,3790,1,STE HOMTEX
2402,3797,1,PATRICIA BANNER
2403,3798,1,KEAMO
2404,3808,1,EL GORCHE OMAR
2405,3809,1,TRANSWAVE
2406,3818,1,LES RESIDENCES DU SOLEIL
2407,3832,1,BTT
2408,3836,1,TOTAL MAROC
2409,3837,1,NATURELI 
2410,3838,1,KAPRIO
2411,3843,1,TIRSO
2412,3844,1,PONT AURELL YARMENGOL
2413,3845,1,AFRICAN MOVING 
2414,3858,1,STRATORG
2415,3859,1,DAR LAALAMIYA
2416,3860,1,TRANS 2
2417,3861,1,TREND STUDIO
2418,3867,1,ETS BENCHAIB
2419,3871,1,LIGHT SHIPPING LINES
2420,3874,1,DISTRY
2421,3785,1,CLE CONCEPT
2422,3802,1,METEC
2423,3821,1,ESPACE COSMETIC
2424,3822,1,LOOMATOS
2425,3826,1,DECTRONIC
2426,3830,1,ASSOCIATION DES FREIGHT FORWARDERS DU MAROC (AFFM)
2427,3842,1,BIGMENTS
2428,3893,1,CHRISTIAN DEBROUX
2429,3897,1,BEACHCOMBER HOTEL
2430,3898,1,CHOUAIRI MHAMED
2431,3910,1,RACHID BOUHIT
2432,3921,1,MINISTERE DE L'URBANISME ET DE L'AMENAGEMENT DU TERRITOIRE
2433,3925,1,GFI INFORMATIQUE MAROC
2434,3926,1,TECHNOBEL TECHNOLOGIES
2435,3927,1,ORSI  CONSEIL
2436,3928,1,EL EZZATEX
2437,3930,1,FATIHA ZAOUI
2438,3934,1,MONDELEZ MAROC
2439,3942,1,RODGERS
2440,3943,1,LES JARDINS DE L’OCEAN
2441,3948,1,COMPAGNIE CHERIFIENNE CHOCOLATRIE(AIGUEBELLE)
2442,3950,1,UNIVERSITE EURE-MEDITERANNENNE DE FES
2443,3953,1,KAZINOV
2444,3955,1,Filali Mohamed Amine
2445,3956,1,PETRA TECH
2446,3963,1,AI GROUPE
2447,3966,1,Fashion cardinal north afric
2448,3968,1,ACTIVELINE
2449,3982,1,REFRESH
2450,3983,1,BOURIAD KARIM
2451,3985,1,SGEE
2452,3678,1,N5C
2453,3682,1,ANOUAL OUAHID
2454,3691,1,NETWORKING PAYMENTS SYSTEMS
2455,3702,1,AZ TRANS
2456,3724,1,FT2A
2457,3727,1,BOUCHRA SAIDI
2458,3731,1,CBO
2459,3735,1,EUROMEDIC
2460,3741,1,LUCKY FASHION
2461,3743,1,IFS NEUTRAL MARITIME MAROC
2462,3744,1,CIETEC
2463,3745,1,MEDI EDITIONS
2464,3746,1,ARCMED
2465,3748,1,POLYFIL
2466,3750,1,SONOYA TRADE
2467,3794,1,BIOCODEX MAROC SARL
2468,3795,1,IDEXPHARME
2469,3814,1,ESPACE BIO NATURE
2470,3816,1,LISI AEROSPACE CREUZET MAROC
2471,3823,1,Chronopost International France
2472,3824,1,NADIA RAMZI
2473,3825,1,DAR AL ALAMIYA LIL KITAB
2474,3835,1,FONDATION MOHAMED V POUR LA SOLIDARITE
2475,3847,1,ALLIANCE SHIPPING
2476,3857,1,GERIS INDUSTRIE
2477,3862,1,GENERAL HOME
2478,3863,1,MASTER PROJECT LOGISTICS
2479,3864,1,TRANSPORT ET CONSEILS EN LOGISTIQUE
2480,3865,1,MEGAFIX
2481,3872,1,Export chronopost France
2482,3876,1,STE MAROCAINE DU COMMERCE INT ET EXT
2483,3901,1,CHRAIBI KAADOUD AHMED
2484,3792,1,MOUNIR'S
2485,3729,1,YASSINE BENDEQ
2486,3789,1,LE BUREAU MODERNE
2487,3791,1,ACTIF ECO
2488,3793,1,Ministère de la Réforme de l’Administration et de la Fonction Publique.
2489,3796,1,RAJAMED
2490,3804,1,OXYDE MAROC
2491,3807,1,VECTORYS
2492,3810,1,YOUNESS ALAOUI
2493,3811,1,ARGANOIL COMPANY 
2494,3812,1,SOREMA
2495,3815,1,STE EVERTEK
2496,3817,1,ANDY WAHLOU
2497,3833,1,OCP
2498,3834,1,SHOP MAGIC
2499,3846,1,OPTIQUE HDIDOU
2500,3849,1,NEOM
2501,3850,1,AHMED MOUBAREK
2502,3851,1,MOULAY ART
2503,3852,1,BENHAMOU ABD
2504,3892,1,EXPODENT
2505,3902,1,SOULAYMI NADIA
2506,3912,1,CITELUM MAGHREB
2507,3913,1,WAYSTOCAP
2508,3914,1,ARTISANAT MAROCAIN ASSALA ALAMI
2509,3915,1,MUSTAPHA LAASSLI
2510,3918,1,SORECOM
2511,3922,1,ASMEX
2512,3931,1,RFITECH MAROC
2513,3933,1,TURKISH AIRLINES
2514,3939,1,LES CARBONE NORD AFRICAIN
2515,3940,1,ASERTI
2516,3941,1,UNIGLOBAL SOLUTIONS
2517,3944,1,ROSE RATCLIFFE
2518,3954,1,CHAIMPCO
2519,3957,1,Conception des Solutions Techniques
2520,3751,1,AKMS
2521,3752,1,WAM MAROC
2522,3754,1,ANCFCC
2523,3755,1,KAY LOGISTICS
2524,3756,1,ONDA
2525,3778,1,EL GHNIMI TAHA
2526,3779,1,YOUNESS BOUIH
2527,3786,1,GROUPE PALMERAIE DEVELOPPEMENT 
2528,3799,1,FLUID
2529,3800,1,DELOITE AUDIT
2530,3801,1,MAROC MODULAIRE
2531,3803,1,STE CONSERVERIES MAROCAINES DOHA
2532,3805,1,TRANSGLORY
2533,3806,1,L'ODEUR DU CEDRE
2534,3827,1,Q SEVEN
2535,3828,1,BELGHITI
2536,3829,1,SHOPPING PRIVE
2537,3831,1,OQIM SERVICE
2538,3841,1,La Compagnie générale immobilière (CGI)
2539,3848,1,TGS
2540,3875,1,L'ART REVET
2541,3889,1,VILLE MODE
2542,3907,1,FAIR BUSINESS COMPANY
2543,3919,1,AZ Company 
2544,3929,1,BLAOUI MUSTAPHA 
2545,3945,1,EPM international
2546,3946,1,ADAM ETIQUETAGE 
2547,3947,1,KABBAJ NAJIB
2548,3958,1,HENRY'S
2549,3959,1,PATY'S
2550,3960,1,MAHANNA
2551,3961,1,SONIFI
2552,3962,1,HANOUT
2553,3964,1,C.A.D.M
2554,3965,1,MOROCCAN BOUHEMAIN STYLE
2555,3970,1,SALSA PRINT
2556,3971,1,ARD GUISSER
2557,3972,1,BELARDI TAGNOUTI TAOUI BTT
2558,3975,1,ATIFI WORLDWIDE TRADE
2559,3976,1,STAR AFRIQUE METER
2560,3978,1,ARTERRE
2561,3981,1,CLUB MED
2562,3696,1,CEO MYSHEOS
2563,3753,1,DYAR AL MANSOUR
2564,3761,1,MUSEE ART BERBERE
2565,3762,1,HAPPY FRUTTI
2566,3763,1,ASNI MARRAKECH
2567,3773,1,NADIA EDDASSI
2568,3774,1,CHIBA TRAVAUX
2569,3775,1,MOROCCO PACKING GASKETS
2570,3781,1,GLOBAL NETWORK LOGISTIC
2571,3819,1,URBATLAS
2572,3820,1,KHALID ABOUFIKR
2573,3853,1,WLS
2574,3854,1,PHARCOMEDIC
2575,3855,1,S&Y BEAUTY
2576,3868,1,HASSAN HAB
2577,3869,1,TRANS TECNIC
2578,3870,1,TEXTIS
2579,3877,1,ESSILOR MANAGEMENT
2580,3878,1,KNC MAROC
2581,3882,1,SPIE MAROC
2582,3883,1,TAHATEX
2583,3886,1,CHEZ MOUSSOU
2584,3887,1,LAASRY
2585,3890,1,YU MOROCCO
2586,3891,1,BLANCATEX
2587,3899,1,ISMAIL SERJAL
2588,3908,1,REAL TIME
2589,3935,1,ARTS2MAROC
2590,3936,1,DEEP SYSTEMS
2591,3937,1,ORGANIC SOURCING
2592,3938,1,KEFYS DISTRIBUTION
2593,3951,1,PROCESS INSTRUMENTS
2594,3952,1,PIERRE FABRE
2595,3969,1,AKTOUKEN MAROC
2596,3973,1,EPM TECHNOLOGY INTERNATIONAL
2597,3974,1,EPM MAROC TECHNOLOGY
2598,3977,1,ABDERAHIM BADIDI
2599,3979,1,CAMILLA BASSETT
2600,3980,1,HERBOTIN YOUNES
2601,3984,1,JRAIF YOUSSEF
2602,3674,1,OPTIBEN
2603,3676,1,MEDICAL EXPERT 
2604,3680,1,DIYA FASHION GROUP
2605,3681,1,VST LAB
2606,3683,1,FILAT
2607,3685,1,KATANA
2608,3686,1,AQUA CARGO
2609,3687,1,TAPIS BOUZOUBAA
2610,3688,1,BOUANANIA PALAIS D'ART GALLERY
2611,3689,1,TECHNOLOGIES PROFESSIONELLE
2612,3690,1,GOLD SHIPPING
2613,3693,1,SARAH TRANSIT
2614,3698,1,IPSEN LOGISTICS
2615,3703,1,GSTI
2616,3705,1,SARA DESIGNER
2617,3714,1,STCMA
2618,3715,1,MISFAT
2619,3718,1,DASNAVINA FIRST CLASS
2620,3719,1,AL BOURAD
2621,3723,1,AG LOGISTICS
2622,3726,1,PC MAROC
2623,3728,1,PLANETE PLANTE
2624,3734,1,AKZO NOBEL PERFORMANCE COATINGS
2625,3736,1,UNIVERS STYLE
2626,3737,1,RECYVAL
2627,3738,1,BAZAR REDOUAN DRISSI
2628,3739,1,BAZAR EL BAKALI
2629,3740,1,SIMON INTERNATIONAL
2630,3742,1,MAROC SOURCING 
2631,3747,1,LA SOLISA
2632,3757,1,NASARTEC
2633,3758,1,VET PRO
2634,3759,1,SUD TROPHEE
2635,3760,1,DUBAL
2636,3769,1,ROMA LASER MAROC
2637,3770,1,SARDIS
2638,3771,1,ACTIVE TRAVEL
2639,3672,1,NEW LAB
2640,3673,1,NORMALAB
2641,3679,1,INVOLYS
2642,3684,1,CEDRIC CHOMEL
2643,3697,1,INSTITUT Français DE FES 
2644,3704,1,PC MAROC
2645,3707,1,FAAB TIENDA 
2646,3708,1,PRODUTOS MARROQUINOS
2647,3709,1,GENOME 
2648,3711,1,DOUJA PROMOTION(G.ADDOHA)
2649,3716,1,LKADOM
2650,3732,1,AMSIYAFE ASSOU
2651,3772,1,JULIA STYLE
2652,3776,1,GREEN CRYSTAL EMERALD
2653,3777,1,NOVENA
2654,3813,1,BARID MEDIA
2655,3839,1,ROLINO
2656,3840,1,ABDELBAKI BENHAMZA
2657,3856,1,COOPERATIVE ANOU
2658,3873,1,POSTE MAROC
2659,3879,1,ARABE DECOR
2660,3880,1,QUALIUP
2661,3881,1,JOTUN MAROC
2662,3884,1,BENZA FOOD
2663,3885,1,PARA MEDICAL
2664,3888,1,MARGLORY
2665,3894,1,AMANA FREIGHT FORWORDER
2666,3895,1,JAMAINBACO
2667,3896,1,HAPPY FRUTTI
2668,3900,1,Youssef SLIMANI
2669,3909,1,BOUCHADOUR
2670,3911,1,ZAJNI OMARI GHALI
2671,3916,1,EKIPTEC
2672,3917,1,SOUAD ERRAIS
2673,3923,1,SIEMENS
2674,3924,1,KBF COSMETICS
2675,3992,1,DOMYJEANS
2676,3999,1,CASA PIXEL
2677,4005,1,BRTT
2678,4007,1,TOUAREG PROD
2679,4014,1,ELENACO
2680,4022,1,HYDROPARTS
2681,4023,1,SARGENTI 
2682,4053,1,STEEL TRADERS
2683,4095,1,R2M 
2684,4096,1,EDITIONS AL HALABI
2685,4109,1,UNION ARTISANAT
2686,4110,1,LUBPRO
2687,4112,1,B52 UNIVERS AEROMAROC
2688,4113,1,DYAMIR
2689,4114,1,AGRICOLAS NORD
2690,4119,1,ELETEC
2691,4120,1,univers cargo 
2692,4121,1,EZ ZOUYN THAMI
2693,4130,1,JAD FASHION
2694,4135,1,OP BOX
2695,4140,1,ESPACE DE L'ENSEIGNE
2696,4144,1,IFAKHKHAREN
2697,4145,1,KROMBERG & SCHUBE
2698,4147,1,JAMO ARTISANS
2699,4160,1,GRANDEVER
2700,4170,1,MME ROTA
2701,4172,1,MOUNIA KICHA
2702,4178,1,IRG PATRIMOINE
2703,4192,1,NEXTRONIC
2704,4196,1,ETS RIANE ABDELKADER
2705,4199,1,AL OUSSTTORA
2706,4200,1,Kayar
2707,4201,1,PCARD
2708,4202,1,CLAL INDUSTRIE 
2709,4203,1,SNOP TANGER
2710,4205,1,RIAD ORIGNINES
2711,4207,1,ID CONCEPT
2712,4208,1,Douma Malika
2713,4213,1,CAROFIL
2714,4214,1,STTSMA
2715,4215,1,GREEN SOLUTIONS
2716,4216,1,MARCHAR LOGISTICS
2717,4217,1,SIATRA
2718,4218,1,RACHID MRABET
2719,4219,1,Travaux Maritimes Nador – Zone Franche Bétoya – Iaazaanen –  Nador 
2720,3989,1,JAKANI RACHID
2721,4010,1,STERIMAX
2722,4013,1,NOEMIE CREATION
2723,4015,1,COGEPIC
2724,4024,1,ERG CONSERVE
2725,4027,1,CARRITEC
2726,4028,1,MERX
2727,4030,1,ISMAIL ZEBDI
2728,4031,1,Ahmed Arharbi
2729,4032,1,hajji belhaj
2730,4033,1,CLAL industrie
2731,4036,1,PENTRILO SUCCURSALE
2732,4038,1,DALE CARNEGIE TRAINING
2733,4039,1,IFOP
2734,4040,1,MAISON DU CAFTAN
2735,4041,1,PANAFEX
2736,4044,1,WOODS
2737,4045,1,RESIDENCES DU GOLF DE BOUSKOIRA
2738,4058,1,CASA AUTO
2739,4061,1,DEAR MARRAKECH
2740,4062,1,CRYSTAL GREEN CONSULTANTS
2741,4067,1,LEUSIEUR
2742,4070,1,ONGLERIE
2743,4071,1,JINANE FASHION
2744,4077,1,PROFORMS
2745,4078,1,RECORD DIFFUSION
2746,4080,1,CYBER HANOUT
2747,4081,1,BABCOCK WANSON
2748,4082,1,TUYAUTO
2749,4083,1,MOHAMMED SAAD EL ADI
2750,4084,1,INTELCIA MAROC
2751,4086,1,QAPIMAR
2752,4090,1,VIVO ENERGY MAROC
2753,4091,1,CYBOLA SOUND STUDIO
2754,4092,1,LABORATOIRE OFFICIEL LOARC
2755,4093,1,FROTCOM
2756,4097,1,FLOWERS EXTRACTION
2757,4098,1,FLORENCE TEILLET TEXTILES
2758,4099,1,FIRE PRO ENGINEERING
2759,4101,1,CODAFLEX
2760,4116,1,PROMALAB
2761,4117,1,ATELIER EMH
2762,4118,1,Soltric
2763,4125,1,GALERIE BERTRAND
2764,4128,1,COMECA
2765,3998,1,SOTEINTEX
2766,4000,1,DAR HARAM CHEIKH	
2767,4001,1,MISSER FATIMA
2768,4002,1,SEDITEC
2769,4011,1,TECNICARTON TANGER
2770,4012,1,REVIALIS
2771,4019,1,SICDA
2772,4020,1,RENAULT TRUCKS MAROC
2773,4047,1,GMS PRINT
2774,4050,1,PESAGE VIAL MAROC
2775,4051,1,C4 INVEST SARL AU
2776,4052,1,MACCESS – SALE   S.A.R.L
2777,4056,1,BRICO SCE
2778,4057,1,MARIPAL
2779,4060,1,REACTING
2780,4064,1,HEY MAN TEX
2781,4065,1,LA MAISON DINANDIER
2782,4066,1,ASAPS
2783,4069,1,JOSE BELTON 
2784,4075,1,ELEC RECYCLAGE GROUPE MAROC
2785,4104,1,ISAS
2786,4122,1,POUMINA 
2787,4126,1,STTS
2788,4127,1,PROCESSING AUTOMATION
2789,4129,1,ARDAGH METAL PACKAGING
2790,4134,1,X Office Systems
2791,4136,1,BENSALAH Yassine
2792,4139,1,ETS JERRARI
2793,4152,1,SAHAM ASSURANCE
2794,4158,1,CENTRALE COOPERATIONS ENTREPRISES
2795,4159,1,ACO SYS
2796,4162,1,SCIM
2797,4163,1,SBT MAROC
2798,4164,1,NAWAL EL MOUKAOUIM
2799,4165,1,Nadia LHASSANI
2800,4167,1,Mouaya Marie
2801,4169,1,Dacar jalal 
2802,4173,1,CENTRE NATIONAL DU COMMERCE ET NEGOCE
2803,4175,1,LES RIADS DE LA PALMERAIE
2804,4176,1,LES RESIDENCES DU GOLF DE BOUSKOURA
2805,4182,1,AZA MINERALS
2806,4195,1,RIAD LOLA
2807,4206,1,EXPERT MEDICAL
2808,4211,1,ANDREATEK
2809,3986,1,MOORISH LIGHTING
2810,3987,1,ANAJAM HOME
2811,3990,1,FINETTI
2812,3994,1,ORTHO RAMA
2813,3995,1,ARTSI IFRAH COMPANY
2814,4003,1,FITCO
2815,4004,1,DECOLTEC
2816,4006,1,CHANTIT
2817,4021,1,DAGO
2818,4026,1,SOMACOTEX
2819,4034,1,AMBES TRAVEL TOUR
2820,4043,1,ASSOCIATION ZITOUNE
2821,4046,1,UNIVERMAILE
2822,4055,1,ECOSHIP
2823,4063,1,DROLET MAROC
2824,4076,1,KAB LOGISTICS
2825,4079,1,ACCES TRANSPORT NEGOCE
2826,4089,1,Indusphere
2827,4106,1,SOFA
2828,4107,1,ASYA COMPANY 
2829,4108,1,AF RESSOURCES
2830,4111,1,BELHAJ INTERNATIONAL GENERAL TRADING
2831,4137,1,SIRECOM
2832,4146,1,FLOQUET MONOPOLE INDUSTRIE
2833,4148,1,A.PHY.S.E.M
2834,4149,1,ATLANTIC AIR INDUSTRIES MAROC
2835,4150,1,SAHAM MANAGEMENT COMPANY
2836,4151,1,SAHAM FINANCE
2837,4153,1,LUXURY BEAUTY
2838,4154,1,GENARAL TRAILER ET SERVICE MAROC-GTSM-
2839,4155,1,ALREADY FUN
2840,4157,1,COMAROILD
2841,4168,1,Ghita Hannaoui
2842,4181,1,AZRU RESOURCES
2843,4183,1,LUNA
2844,4184,1,MIXTE CUIR
2845,4193,1,MAUTASSIN HAUTE COUTURE
2846,4194,1,NAHIM RACHIDA
2847,4197,1,LOCATION SOLUTIONS 
2848,4198,1,STE PESAGE INDUSTRIEL ET COMMERCIALL
2849,4204,1,OPTIQUE 15/20
2850,4209,1,PRESTATAIRE ALL LINE
2851,4210,1,AFRICAMEDICAL
2852,4212,1,CINDICO
2853,3988,1,FLEXIPRO
2854,3991,1,TRANS CALYN
2855,3993,1,Lyazidi Fawz 
2856,3996,1,INDUCAF
2857,3997,1,QUADRITECH
2858,4008,1,EFOA
2859,4009,1,CABINET ABEIS
2860,4016,1,ICL
2861,4017,1,ASMAE FORWARDING EXPRESS
2862,4018,1,EATON INDUSTRIES MOROCCO
2863,4025,1,FISATEX
2864,4035,1,INTERNATIONAL DEALER
2865,4037,1,PETROLEC
2866,4042,1,RHANI
2867,4048,1,DAR ZAOUIA
2868,4049,1,LOGISTICA
2869,4054,1,STEAM MAROC
2870,4059,1,FLUIDES SYSTEME
2871,4068,1,GHIZLANE PROMAILLE
2872,4085,1,CRESCENTS TRADING COMPANY
2873,4087,1,PLASTIQUE SRAGHNA
2874,4088,1,PATRICK WHYBREW
2875,4094,1,TIGMIZA
2876,4100,1,AGAPE
2877,4102,1,WAFACASCH
2878,4103,1,HABRAOUI BAZAR
2879,4105,1,RITA DI CAHIA 
2880,4115,1,SFIB
2881,4123,1,HW MENARA
2882,4124,1,ITOB
2883,4138,1,Jamila benyehya 
2884,4141,1,STE MERYCOF
2885,4142,1,B DEAL 
2886,4143,1,IM NETWORKS
2887,4156,1,LAKORALE
2888,4161,1,SOMADIAG
2889,4171,1,IBE
2890,4179,1,Mohemed Oumira
2891,4180,1,Btissam Fellah
2892,4185,1,PRO SYSTEME
2893,4186,1,Faycal kabbaj 
2894,4187,1,SENSE
2895,4188,1,ONCF
2896,4189,1,OMPIC
2897,4190,1,AMANDINE
2898,4191,1,NUNU
2899,4222,1,AL JALIA TRANS EXPRESS
2900,4224,1,YAZAKI MOROCCO 
2901,4227,1,HICHAM LALMCHAHHEM
2902,4231,1,PERFECT SHORE
2903,4232,1,YAKOUTTA GALERIE D’ART
2904,4246,1,GIC MAROC
2905,4252,1,YOUNES AMMYDRISS
2906,4253,1,FYOUDRE IMP 
2907,4264,1,ecoship
2908,4266,1,INTERLAND 
2909,4267,1,SHANANE
2910,4268,1,PELIKANA 
2911,4274,1,FAMOUS CUIR
2912,4280,1,TEKNIA TANGER
2913,4282,1,SERVOPRES 
2914,4289,1,PARTNER TECH NORTH AFRICA
2915,4316,1,CRAFT FOR YOU
2916,4318,1,BENZARROU
2917,4319,1,SAID OUZIAD
2918,4331,1,DASA MEDIA
2919,4352,1,Saloua  banbariya
2920,4393,1,C4 DIFFUSION
2921,4402,1,SH TRANS
2922,4436,1,ZINIALIFE
2923,4449,1,LOTFI EL JAI
2924,4454,1,KHADIJA BELMAJDOUB
2925,4455,1,KARIM TAZI
2926,4458,1,STE SOLUTION BOIS    
2927,4468,1,SAINT GOBAIN ABRASIFS
2928,4477,1,STF CONSULTING
2929,4494,1,ABSOLU BEAUTE
2930,4500,1,MED ECO VILLAGE DEVELOPPEMENT
2931,4501,1,MED ECO VILLAGE DEVELOPPEMENT
2932,4503,1,ALPINE SOLUTIONS
2933,4518,1,WANA CORPORATE
2934,4548,1,JACOBS DOUWE EGBERTS
